id_hospital;nome_hospital;codigo_municipio;nome_municipio_hospital;uf_hospital;estado_hospital;latitude_hospital;longitude_hospital;leitos_totais;leitos_sus;leitos_nao_sus;tipo_unidade;nivel_hierarquico;natureza_juridica;porte_hospitalar;alta_complexidade;percentual_sus
2058626;Hospital CNES 2058626;351110;Catanduva;SP;Sao Paulo;-21,1314;-48,977;2208;1656;552;07;;3999;Grande Porte;Baixa/Media Complexidade;75,0
2058782;Hospital CNES 2058782;354140;Presidente Prudente;SP;Sao Paulo;-22,1207;-51,3925;2064;1920;144;07;;3999;Grande Porte;Baixa/Media Complexidade;93,02
2058790;Hospital CNES 2058790;350160;Americana;SP;Sao Paulo;-22,7374;-47,3331;1653;1641;12;05;;1244;Grande Porte;Baixa/Media Complexidade;99,27
2060140;Hospital CNES 2060140;354100;Praia Grande;SP;Sao Paulo;-24,0084;-46,4121;60;0;60;62;;2240;Medio Porte;Baixa/Media Complexidade;0,0
2061562;Hospital CNES 2061562;352940;Mauá;SP;Sao Paulo;-23,6677;-46,4613;156;156;0;73;;1244;Grande Porte;Baixa/Media Complexidade;100,0
2062054;Hospital CNES 2062054;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;12;12;0;73;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2065606;Hospital CNES 2065606;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;72;72;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
2065665;Hospital CNES 2065665;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1068;1068;0;07;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2066092;Hospital CNES 2066092;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;3540;3540;0;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2066386;Hospital CNES 2066386;352500;Jandira;SP;Sao Paulo;-23,5275;-46,9023;180;0;180;62;;2240;Grande Porte;Baixa/Media Complexidade;0,0
2066572;Hospital CNES 2066572;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;3480;3480;0;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2068400;Hospital CNES 2068400;354880;São Caetano do Sul;SP;Sao Paulo;-23,6229;-46,5548;48;0;48;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
2068974;Hospital CNES 2068974;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;228;228;0;62;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2069008;Hospital CNES 2069008;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;72;72;0;62;;1023;Medio Porte;Baixa/Media Complexidade;100,0
2069148;Hospital CNES 2069148;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;72;72;0;70;;1031;Medio Porte;Baixa/Media Complexidade;100,0
2069474;Hospital CNES 2069474;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;120;0;120;62;;2062;Medio Porte;Baixa/Media Complexidade;0,0
2069776;Hospital CNES 2069776;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;3204;3189;15;05;;1244;Grande Porte;Baixa/Media Complexidade;99,53
2070413;Hospital CNES 2070413;351110;Catanduva;SP;Sao Paulo;-21,1314;-48,977;1512;0;1512;05;;2143;Grande Porte;Baixa/Media Complexidade;0,0
2070502;Hospital CNES 2070502;351030;Capela do Alto;SP;Sao Paulo;-23,4685;-47,7388;98;98;0;73;;1244;Medio Porte;Baixa/Media Complexidade;100,0
2070766;Hospital CNES 2070766;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1452;1452;0;07;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2070804;Hospital CNES 2070804;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;60;60;0;70;;1031;Medio Porte;Baixa/Media Complexidade;100,0
2071347;Hospital CNES 2071347;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;72;72;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
2071371;Hospital CNES 2071371;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1464;1464;0;07;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2071568;Hospital CNES 2071568;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;5484;4680;804;07;;3069;Grande Porte;Baixa/Media Complexidade;85,34
2072033;Hospital CNES 2072033;351510;Embu-Guaçu;SP;Sao Paulo;-23,8297;-46,8136;180;180;0;15;;1244;Grande Porte;Baixa/Media Complexidade;100,0
2072513;Hospital CNES 2072513;354730;Santana de Parnaíba;SP;Sao Paulo;-23,4439;-46,9178;576;552;24;05;;1244;Grande Porte;Baixa/Media Complexidade;95,83
2075717;Hospital CNES 2075717;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;882;750;132;05;;1031;Grande Porte;Baixa/Media Complexidade;85,03
2075962;Hospital CNES 2075962;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1608;1092;516;05;;3999;Grande Porte;Baixa/Media Complexidade;67,91
2076616;Hospital CNES 2076616;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;20;0;20;36;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
2076896;Hospital CNES 2076896;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;2772;2124;648;05;;3999;Grande Porte;Baixa/Media Complexidade;76,62
2076926;Hospital CNES 2076926;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;2472;2472;0;05;;1112;Grande Porte;Baixa/Media Complexidade;100,0
2076942;Hospital CNES 2076942;352350;Itatinga;SP;Sao Paulo;-23,1047;-48,6157;168;84;84;05;;3999;Grande Porte;Baixa/Media Complexidade;50,0
2076950;Hospital CNES 2076950;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;4200;0;4200;05;;3999;Grande Porte;Baixa/Media Complexidade;0,0
2076985;Hospital CNES 2076985;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1068;1068;0;05;;3999;Grande Porte;Baixa/Media Complexidade;100,0
2077078;Hospital CNES 2077078;351500;Embu das Artes;SP;Sao Paulo;-23,6437;-46,8579;576;576;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
2077124;Hospital CNES 2077124;351060;Carapicuíba;SP;Sao Paulo;-23,5235;-46,8407;204;204;0;15;;1244;Grande Porte;Baixa/Media Complexidade;100,0
2077388;Hospital CNES 2077388;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1311;1251;60;07;;3999;Grande Porte;Baixa/Media Complexidade;95,42
2077396;Hospital CNES 2077396;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;13873;9397;4476;05;;3069;Grande Porte;Baixa/Media Complexidade;67,74
2077418;Hospital CNES 2077418;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1632;1632;0;07;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2077426;Hospital CNES 2077426;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;2628;2628;0;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2077434;Hospital CNES 2077434;353620;Pariquera-Açu;SP;Sao Paulo;-24,7147;-47,8742;2142;2142;0;05;;1210;Grande Porte;Baixa/Media Complexidade;100,0
2077450;Hospital CNES 2077450;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1084;848;236;05;;1031;Grande Porte;Baixa/Media Complexidade;78,23
2077469;Hospital CNES 2077469;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1788;852;936;05;;3999;Grande Porte;Baixa/Media Complexidade;47,65
2077477;Hospital CNES 2077477;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;8052;6588;1464;05;;3999;Grande Porte;Baixa/Media Complexidade;81,82
2077485;Hospital CNES 2077485;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;10074;9546;528;05;;3999;Grande Porte;Baixa/Media Complexidade;94,76
2077493;Hospital CNES 2077493;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;3012;3012;0;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2077507;Hospital CNES 2077507;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;3240;576;2664;05;;2054;Grande Porte;Baixa/Media Complexidade;17,78
2077515;Hospital CNES 2077515;350310;Arandu;SP;Sao Paulo;-23,1386;-49,0487;72;72;0;05;;1244;Medio Porte;Baixa/Media Complexidade;100,0
2077523;Hospital CNES 2077523;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;3768;3747;21;05;;1023;Grande Porte;Baixa/Media Complexidade;99,44
2077531;Hospital CNES 2077531;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;4494;1815;2679;07;;3069;Grande Porte;Baixa/Media Complexidade;40,39
2077558;Hospital CNES 2077558;350050;Águas de Lindóia;SP;Sao Paulo;-22,4733;-46,6314;504;360;144;05;;3999;Grande Porte;Baixa/Media Complexidade;71,43
2077574;Hospital CNES 2077574;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;5028;5028;0;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2077582;Hospital CNES 2077582;352680;Lençóis Paulista;SP;Sao Paulo;-22,6027;-48,8037;972;591;381;05;;3999;Grande Porte;Baixa/Media Complexidade;60,8
2077590;Hospital CNES 2077590;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1952;1140;812;07;;3999;Grande Porte;Baixa/Media Complexidade;58,4
2077604;Hospital CNES 2077604;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1464;0;1464;05;;2240;Grande Porte;Baixa/Media Complexidade;0,0
2077612;Hospital CNES 2077612;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;2280;0;2280;07;;3999;Grande Porte;Baixa/Media Complexidade;0,0
2077620;Hospital CNES 2077620;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;3984;3984;0;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2077639;Hospital CNES 2077639;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;2604;2148;456;05;;1031;Grande Porte;Baixa/Media Complexidade;82,49
2077647;Hospital CNES 2077647;350010;Adamantina;SP;Sao Paulo;-21,682;-51,0737;1452;732;720;05;;3999;Grande Porte;Baixa/Media Complexidade;50,41
2077655;Hospital CNES 2077655;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1044;324;720;07;;3999;Grande Porte;Baixa/Media Complexidade;31,03
2077671;Hospital CNES 2077671;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;3120;3048;72;05;;1023;Grande Porte;Baixa/Media Complexidade;97,69
2077701;Hospital CNES 2077701;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;2004;2004;0;07;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2077752;Hospital CNES 2077752;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;600;600;0;05;;3999;Grande Porte;Baixa/Media Complexidade;100,0
2077957;Hospital CNES 2077957;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;552;552;0;07;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2077973;Hospital CNES 2077973;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;1068;12;1056;05;;2054;Grande Porte;Baixa/Media Complexidade;1,12
2078007;Hospital CNES 2078007;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;132;0;132;05;;1015;Medio Porte;Baixa/Media Complexidade;0,0
2078015;Hospital CNES 2078015;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;18516;17712;804;05;;3069;Grande Porte;Baixa/Media Complexidade;95,66
2078031;Hospital CNES 2078031;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;3265;3265;0;07;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2078066;Hospital CNES 2078066;352590;Jundiaí;SP;Sao Paulo;-23,1852;-46,8974;1788;0;1788;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2078074;Hospital CNES 2078074;352670;Leme;SP;Sao Paulo;-22,1809;-47,3841;1344;1020;324;05;;3999;Grande Porte;Baixa/Media Complexidade;75,89
2078082;Hospital CNES 2078082;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1056;0;1056;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
2078104;Hospital CNES 2078104;352250;Itapevi;SP;Sao Paulo;-23,5488;-46,9327;3214;3120;94;05;;1023;Grande Porte;Baixa/Media Complexidade;97,08
2078112;Hospital CNES 2078112;354490;Sales Oliveira;SP;Sao Paulo;-20,7696;-47,8369;360;240;120;05;;3999;Grande Porte;Baixa/Media Complexidade;66,67
2078139;Hospital CNES 2078139;354150;Presidente Venceslau;SP;Sao Paulo;-21,8732;-51,8447;1344;864;480;05;;3999;Grande Porte;Baixa/Media Complexidade;64,29
2078147;Hospital CNES 2078147;354140;Presidente Prudente;SP;Sao Paulo;-22,1207;-51,3925;1380;0;1380;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
2078155;Hospital CNES 2078155;351880;Guarulhos;SP;Sao Paulo;-23,4538;-46,5333;1152;756;396;05;;3999;Grande Porte;Baixa/Media Complexidade;65,62
2078198;Hospital CNES 2078198;354790;Santo Antônio da Alegria;SP;Sao Paulo;-21,0864;-47,1464;108;108;0;15;;1244;Medio Porte;Baixa/Media Complexidade;100,0
2078228;Hospital CNES 2078228;350410;Atibaia;SP;Sao Paulo;-23,1171;-46,5563;1044;0;1044;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2078252;Hospital CNES 2078252;350650;Birigui;SP;Sao Paulo;-21,291;-50,3432;1440;912;528;05;;3999;Grande Porte;Baixa/Media Complexidade;63,33
2078287;Hospital CNES 2078287;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1668;1668;0;07;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2078295;Hospital CNES 2078295;355370;Taquaritinga;SP;Sao Paulo;-21,4049;-48,5103;1656;1056;600;05;;3999;Grande Porte;Baixa/Media Complexidade;63,77
2078325;Hospital CNES 2078325;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1236;708;528;07;;1031;Grande Porte;Baixa/Media Complexidade;57,28
2078341;Hospital CNES 2078341;353180;Monte Mor;SP;Sao Paulo;-22,945;-47,3122;420;312;108;05;;3999;Grande Porte;Baixa/Media Complexidade;74,29
2078376;Hospital CNES 2078376;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;1935;0;1935;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2078384;Hospital CNES 2078384;353730;Penápolis;SP;Sao Paulo;-21,4148;-50,0769;696;696;0;07;;3999;Grande Porte;Baixa/Media Complexidade;100,0
2078406;Hospital CNES 2078406;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1236;0;1236;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
2078414;Hospital CNES 2078414;351740;Guaíra;SP;Sao Paulo;-20,3196;-48,312;792;621;171;05;;3999;Grande Porte;Baixa/Media Complexidade;78,41
2078422;Hospital CNES 2078422;353710;Pedreira;SP;Sao Paulo;-22,7413;-46,8948;520;440;80;05;;1279;Grande Porte;Baixa/Media Complexidade;84,62
2078430;Hospital CNES 2078430;351550;Fernandópolis;SP;Sao Paulo;-20,2806;-50,2471;168;0;168;05;;2240;Grande Porte;Baixa/Media Complexidade;0,0
2078449;Hospital CNES 2078449;353630;Patrocínio Paulista;SP;Sao Paulo;-20,6384;-47,2801;420;276;144;05;;3999;Grande Porte;Baixa/Media Complexidade;65,71
2078457;Hospital CNES 2078457;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;804;0;804;05;;3999;Grande Porte;Baixa/Media Complexidade;0,0
2078465;Hospital CNES 2078465;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;1620;594;1026;05;;3999;Grande Porte;Baixa/Media Complexidade;36,67
2078473;Hospital CNES 2078473;351350;Cubatão;SP;Sao Paulo;-23,8911;-46,424;1672;1656;16;05;;1244;Grande Porte;Baixa/Media Complexidade;99,04
2078481;Hospital CNES 2078481;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1152;0;1152;05;;2046;Grande Porte;Baixa/Media Complexidade;0,0
2078503;Hospital CNES 2078503;353730;Penápolis;SP;Sao Paulo;-21,4148;-50,0769;1104;888;216;05;;3999;Grande Porte;Baixa/Media Complexidade;80,43
2078511;Hospital CNES 2078511;352044;Ilha Solteira;SP;Sao Paulo;-20,4326;-51,3426;1353;993;360;05;;3999;Grande Porte;Baixa/Media Complexidade;73,39
2078538;Hospital CNES 2078538;352400;Itupeva;SP;Sao Paulo;-23,1526;-47,0593;600;600;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
2078546;Hospital CNES 2078546;354860;São Bento do Sapucaí;SP;Sao Paulo;-22,6837;-45,7287;480;312;168;05;;3999;Grande Porte;Baixa/Media Complexidade;65,0
2078562;Hospital CNES 2078562;352310;Itaquaquecetuba;SP;Sao Paulo;-23,4835;-46,3457;3312;3312;0;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2078570;Hospital CNES 2078570;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1251;1209;42;05;;3999;Grande Porte;Baixa/Media Complexidade;96,64
2078589;Hospital CNES 2078589;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;3582;12;3570;05;;3999;Grande Porte;Baixa/Media Complexidade;0,34
2078597;Hospital CNES 2078597;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1856;577;1279;05;;3999;Grande Porte;Baixa/Media Complexidade;31,09
2078600;Hospital CNES 2078600;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;696;0;696;05;;1015;Grande Porte;Baixa/Media Complexidade;0,0
2078619;Hospital CNES 2078619;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;900;0;900;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2078627;Hospital CNES 2078627;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;816;0;816;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
2078635;Hospital CNES 2078635;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1440;0;1440;05;;2240;Grande Porte;Baixa/Media Complexidade;0,0
2078678;Hospital CNES 2078678;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;888;0;888;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2078686;Hospital CNES 2078686;352410;Ituverava;SP;Sao Paulo;-20,3355;-47,7902;360;0;360;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
2078732;Hospital CNES 2078732;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;1560;0;1560;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2078740;Hospital CNES 2078740;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;1332;0;1332;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
2078759;Hospital CNES 2078759;352590;Jundiaí;SP;Sao Paulo;-23,1852;-46,8974;1116;0;1116;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
2078767;Hospital CNES 2078767;352590;Jundiaí;SP;Sao Paulo;-23,1852;-46,8974;1968;0;1968;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2078775;Hospital CNES 2078775;350280;Araçatuba;SP;Sao Paulo;-21,2076;-50,4401;4080;3192;888;05;;3999;Grande Porte;Baixa/Media Complexidade;78,24
2078791;Hospital CNES 2078791;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;1056;0;1056;07;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2078813;Hospital CNES 2078813;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;192;120;72;07;;3999;Grande Porte;Baixa/Media Complexidade;62,5
2078848;Hospital CNES 2078848;350190;Amparo;SP;Sao Paulo;-22,7088;-46,772;816;660;156;05;;3999;Grande Porte;Baixa/Media Complexidade;80,88
2078872;Hospital CNES 2078872;352050;Indaiatuba;SP;Sao Paulo;-23,0816;-47,2101;996;0;996;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
2078902;Hospital CNES 2078902;353790;Pilar do Sul;SP;Sao Paulo;-23,8077;-47,7222;420;324;96;05;;3999;Grande Porte;Baixa/Media Complexidade;77,14
2078937;Hospital CNES 2078937;350260;Aparecida d'Oeste;SP;Sao Paulo;-20,4487;-50,8835;164;152;12;05;;3999;Grande Porte;Baixa/Media Complexidade;92,68
2078961;Hospital CNES 2078961;355170;Sertãozinho;SP;Sao Paulo;-21,1316;-47,9875;312;0;312;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2079011;Hospital CNES 2079011;351500;Embu das Artes;SP;Sao Paulo;-23,6437;-46,8579;612;612;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
2079038;Hospital CNES 2079038;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;909;0;909;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2079046;Hospital CNES 2079046;354430;Roseira;SP;Sao Paulo;-22,8938;-45,307;168;168;0;15;;1244;Grande Porte;Baixa/Media Complexidade;100,0
2079089;Hospital CNES 2079089;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;2688;0;2688;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2079097;Hospital CNES 2079097;351020;Capão Bonito;SP;Sao Paulo;-24,0113;-48,3482;756;660;96;05;;3999;Grande Porte;Baixa/Media Complexidade;87,3
2079119;Hospital CNES 2079119;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;588;588;0;07;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2079127;Hospital CNES 2079127;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;5628;168;5460;05;;3999;Grande Porte;Baixa/Media Complexidade;2,99
2079135;Hospital CNES 2079135;355400;Tatuí;SP;Sao Paulo;-23,3487;-47,8461;1259;1092;167;05;;3999;Grande Porte;Baixa/Media Complexidade;86,74
2079178;Hospital CNES 2079178;354530;Salto de Pirapora;SP;Sao Paulo;-23,6474;-47,5743;80;80;0;07;;1244;Medio Porte;Baixa/Media Complexidade;100,0
2079186;Hospital CNES 2079186;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;2304;2304;0;07;;1031;Grande Porte;Baixa/Media Complexidade;100,0
2079194;Hospital CNES 2079194;350170;Américo Brasiliense;SP;Sao Paulo;-21,7288;-48,1147;1932;1932;0;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2079208;Hospital CNES 2079208;353080;Mogi Mirim;SP;Sao Paulo;-22,4332;-46,9532;744;660;84;05;;3999;Grande Porte;Baixa/Media Complexidade;88,71
2079216;Hospital CNES 2079216;351100;Castilho;SP;Sao Paulo;-20,8689;-51,4884;372;360;12;05;;3069;Grande Porte;Baixa/Media Complexidade;96,77
2079224;Hospital CNES 2079224;352290;Itapuí;SP;Sao Paulo;-22,2324;-48,7197;420;420;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
2079232;Hospital CNES 2079232;354580;Santa Bárbara d'Oeste;SP;Sao Paulo;-22,7553;-47,4143;1698;1278;420;05;;3999;Grande Porte;Baixa/Media Complexidade;75,27
2079240;Hospital CNES 2079240;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;3036;2988;48;05;;1023;Grande Porte;Baixa/Media Complexidade;98,42
2079275;Hospital CNES 2079275;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;1952;98;1854;05;;2054;Grande Porte;Baixa/Media Complexidade;5,02
2079291;Hospital CNES 2079291;353520;Palmeira d'Oeste;SP;Sao Paulo;-20,4148;-50,7632;240;144;96;05;;3999;Grande Porte;Baixa/Media Complexidade;60,0
2079313;Hospital CNES 2079313;350840;Cabreúva;SP;Sao Paulo;-23,3053;-47,1362;204;180;24;05;;3999;Grande Porte;Baixa/Media Complexidade;88,24
2079321;Hospital CNES 2079321;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;1069;780;289;07;;3999;Grande Porte;Baixa/Media Complexidade;72,97
2079348;Hospital CNES 2079348;352010;Igarapava;SP;Sao Paulo;-20,0407;-47,7466;528;396;132;05;;3999;Grande Porte;Baixa/Media Complexidade;75,0
2079356;Hospital CNES 2079356;355340;Tanabi;SP;Sao Paulo;-20,6228;-49,6563;864;360;504;05;;3999;Grande Porte;Baixa/Media Complexidade;41,67
2079364;Hospital CNES 2079364;355150;Serrana;SP;Sao Paulo;-21,2043;-47,5952;192;168;24;05;;3999;Grande Porte;Baixa/Media Complexidade;87,5
2079380;Hospital CNES 2079380;354500;Salesópolis;SP;Sao Paulo;-23,5288;-45,8465;132;132;0;05;;3999;Medio Porte;Baixa/Media Complexidade;100,0
2079399;Hospital CNES 2079399;355270;Tabatinga;SP;Sao Paulo;-21,7239;-48,6896;423;264;159;05;;3999;Grande Porte;Baixa/Media Complexidade;62,41
2079402;Hospital CNES 2079402;350670;Boa Esperança do Sul;SP;Sao Paulo;-21,9918;-48,3906;192;180;12;05;;3999;Grande Porte;Baixa/Media Complexidade;93,75
2079410;Hospital CNES 2079410;351880;Guarulhos;SP;Sao Paulo;-23,4538;-46,5333;1944;1944;0;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2079429;Hospital CNES 2079429;354530;Salto de Pirapora;SP;Sao Paulo;-23,6474;-47,5743;564;456;108;05;;3999;Grande Porte;Baixa/Media Complexidade;80,85
2079437;Hospital CNES 2079437;352880;Maracaí;SP;Sao Paulo;-22,6149;-50,6713;312;264;48;05;;3999;Grande Porte;Baixa/Media Complexidade;84,62
2079445;Hospital CNES 2079445;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1236;24;1212;05;;3999;Grande Porte;Baixa/Media Complexidade;1,94
2079461;Hospital CNES 2079461;350810;Buritama;SP;Sao Paulo;-21,0661;-50,1475;432;317;115;05;;3999;Grande Porte;Baixa/Media Complexidade;73,38
