id_hospital;codigo_municipio;nome_municipio_hospital;uf_hospital;estado_hospital;latitude_hospital;longitude_hospital;leitos_totais;leitos_sus;leitos_nao_sus;esfera;tipo_unidade;nivel_hierarquico;natureza_juridica;porte_hospitalar;alta_complexidade;percentual_sus
2084473;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;124;107;17;;05;;1031;Medio Porte;Baixa/Media Complexidade;86,29
2084902;354910;São João da Boa Vista;SP;Sao Paulo;-21,9707;-46,7944;56;0;56;;05;;2143;Medio Porte;Baixa/Media Complexidade;0,0
2085143;352260;Itapira;SP;Sao Paulo;-22,4357;-46,8224;732;452;280;;07;;3069;Grande Porte;Baixa/Media Complexidade;61,75
2085194;352440;Jacareí;SP;Sao Paulo;-23,2983;-45,9658;172;76;96;;05;;3999;Grande Porte;Baixa/Media Complexidade;44,19
2085569;354990;São José dos Campos;SP;Sao Paulo;-23,1896;-45,8841;126;100;26;;07;;3999;Medio Porte;Baixa/Media Complexidade;79,37
2085976;350900;Caieiras;SP;Sao Paulo;-23,3607;-46,7397;32;32;0;;15;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
2086050;352900;Marília;SP;Sao Paulo;-22,2171;-49,9501;32;32;0;;07;;3999;Pequeno Porte;Baixa/Media Complexidade;100,0
2086271;352220;Itapecerica da Serra;SP;Sao Paulo;-23,7161;-46,8572;19;19;0;;07;;1120;Pequeno Porte;Baixa/Media Complexidade;100,0
2086336;352850;Mairiporã;SP;Sao Paulo;-23,3171;-46,5897;11;11;0;;05;;3999;Micro Porte;Baixa/Media Complexidade;100,0
2086719;352550;Joanópolis;SP;Sao Paulo;-22,927;-46,2741;11;11;0;;05;;3999;Micro Porte;Baixa/Media Complexidade;100,0
2087057;353870;Piracicaba;SP;Sao Paulo;-22,7338;-47,6476;214;133;81;;05;;3999;Grande Porte;Baixa/Media Complexidade;62,15
2087103;352690;Limeira;SP;Sao Paulo;-22,566;-47,397;81;50;31;;05;;3999;Medio Porte;Baixa/Media Complexidade;61,73
2087111;352720;Lorena;SP;Sao Paulo;-22,7334;-45,1197;151;128;23;;05;;3999;Grande Porte;Baixa/Media Complexidade;84,77
2087219;350960;Campo Limpo Paulista;SP;Sao Paulo;-23,2078;-46,7889;66;66;0;;05;;1244;Medio Porte;Baixa/Media Complexidade;100,0
2087618;355700;Votorantim;SP;Sao Paulo;-23,5446;-47,4388;75;74;1;;05;;1244;Medio Porte;Baixa/Media Complexidade;98,67
2087642;350490;Bananal;SP;Sao Paulo;-22,6819;-44,3281;15;15;0;;15;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
2087715;351907;Hortolândia;SP;Sao Paulo;-22,8529;-47,2143;69;66;3;;05;;1244;Medio Porte;Baixa/Media Complexidade;95,65
2087804;352210;Itanhaém;SP;Sao Paulo;-24,1736;-46,788;181;181;0;;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2088193;353080;Mogi Mirim;SP;Sao Paulo;-22,4332;-46,9532;81;78;3;;05;;3999;Medio Porte;Baixa/Media Complexidade;96,3
2088487;353350;Novo Horizonte;SP;Sao Paulo;-21,4651;-49,2234;83;49;34;;05;;3999;Medio Porte;Baixa/Media Complexidade;59,04
2088495;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;402;386;16;;07;;3069;Grande Porte;Baixa/Media Complexidade;96,02
2088517;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;114;108;6;;07;;1023;Medio Porte;Baixa/Media Complexidade;94,74
2088525;352970;Miguelópolis;SP;Sao Paulo;-20,1796;-48,031;72;51;21;;05;;3999;Medio Porte;Baixa/Media Complexidade;70,83
2088576;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;168;168;0;;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2089084;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;57;0;57;;07;;2240;Medio Porte;Baixa/Media Complexidade;0,0
2089203;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;144;0;144;;07;;3999;Medio Porte;Baixa/Media Complexidade;0,0
2089238;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;148;0;148;;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
2089327;351110;Catanduva;SP;Sao Paulo;-21,1314;-48,977;207;139;68;;05;;3069;Grande Porte;Baixa/Media Complexidade;67,15
2089335;351110;Catanduva;SP;Sao Paulo;-21,1314;-48,977;164;142;22;;05;;3069;Grande Porte;Baixa/Media Complexidade;86,59
2089432;352220;Itapecerica da Serra;SP;Sao Paulo;-23,7161;-46,8572;250;0;250;;07;;2062;Grande Porte;Baixa/Media Complexidade;0,0
2089483;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;59;0;59;;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
2089548;353950;Pitangueiras;SP;Sao Paulo;-21,0132;-48,221;50;32;18;;05;;3999;Medio Porte;Baixa/Media Complexidade;64,0
2089564;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;28;0;28;;05;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
2089572;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;204;204;0;;07;;3999;Grande Porte;Baixa/Media Complexidade;100,0
2089599;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;159;0;159;;05;;2046;Grande Porte;Baixa/Media Complexidade;0,0
2089602;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;259;19;240;;05;;3999;Grande Porte;Baixa/Media Complexidade;7,34
2089610;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;157;0;157;;05;;3069;Grande Porte;Baixa/Media Complexidade;0,0
2089653;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;128;0;128;;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
2089661;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;15;0;15;;05;;2240;Pequeno Porte;Baixa/Media Complexidade;0,0
2089696;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;73;59;14;;07;;3999;Medio Porte;Baixa/Media Complexidade;80,82
2089777;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;245;0;245;;05;;3999;Grande Porte;Baixa/Media Complexidade;0,0
2089785;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;151;146;5;;07;;3069;Grande Porte;Baixa/Media Complexidade;96,69
2090171;350170;Américo Brasiliense;SP;Sao Paulo;-21,7288;-48,1147;18;18;0;;15;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
2090236;350550;Barretos;SP;Sao Paulo;-20,5531;-48,5698;231;231;0;;07;;3069;Grande Porte;Baixa/Media Complexidade;100,0
2090309;350750;Botucatu;SP;Sao Paulo;-22,8837;-48,4437;42;42;0;;07;;1023;Pequeno Porte;Baixa/Media Complexidade;100,0
2090333;351140;Cerqueira César;SP;Sao Paulo;-23,038;-49,1655;38;35;3;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;92,11
2090376;351210;Colômbia;SP;Sao Paulo;-20,1768;-48,6865;20;20;0;;15;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
2090422;351260;Coronel Macedo;SP;Sao Paulo;-23,6261;-49,31;2;2;0;;15;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2090457;351270;Corumbataí;SP;Sao Paulo;-22,2213;-47,6215;2;2;0;;15;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2090619;352020;Igaratá;SP;Sao Paulo;-23,2037;-46,157;8;8;0;;15;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2090961;352930;Matão;SP;Sao Paulo;-21,6025;-48,364;194;122;72;;05;;3999;Grande Porte;Baixa/Media Complexidade;62,89
2091267;354750;Santa Rita do Passa Quatro;SP;Sao Paulo;-21,7083;-47,478;33;21;12;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;63,64
2091275;354750;Santa Rita do Passa Quatro;SP;Sao Paulo;-21,7083;-47,478;232;232;0;;07;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2091305;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;2;1;1;;62;;2062;Micro Porte;Baixa/Media Complexidade;50,0
2091313;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;212;209;3;;05;;1023;Grande Porte;Baixa/Media Complexidade;98,58
2091356;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;11;11;0;;07;;1023;Micro Porte;Baixa/Media Complexidade;100,0
2091399;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;62;53;9;;07;;3999;Medio Porte;Baixa/Media Complexidade;85,48
2091542;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;19;19;0;;62;;1023;Pequeno Porte;Baixa/Media Complexidade;100,0
2091550;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;31;31;0;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;100,0
2091577;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;2;0;2;;36;;3999;Micro Porte;Baixa/Media Complexidade;0,0
2091585;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;162;162;0;;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2091658;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;6;6;0;;62;;1031;Micro Porte;Baixa/Media Complexidade;100,0
2091666;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1;0;1;;62;;3999;Micro Porte;Baixa/Media Complexidade;0,0
2091755;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;169;160;9;;05;;1023;Grande Porte;Baixa/Media Complexidade;94,67
2091763;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;130;0;130;;07;;2240;Medio Porte;Baixa/Media Complexidade;0,0
2091801;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;95;0;95;;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
2092093;355680;Viradouro;SP;Sao Paulo;-20,8734;-48,293;48;30;18;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;62,5
2092107;351640;Franco da Rocha;SP;Sao Paulo;-23,3229;-46,729;3;3;0;;05;;1023;Micro Porte;Baixa/Media Complexidade;100,0
2092298;352390;Itu;SP;Sao Paulo;-23,2544;-47,2927;106;106;0;;05;;1244;Medio Porte;Baixa/Media Complexidade;100,0
2092395;351930;Ibaté;SP;Sao Paulo;-21,9584;-47,9882;27;27;0;;05;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
2092611;350550;Barretos;SP;Sao Paulo;-20,5531;-48,5698;264;211;53;;05;;3999;Grande Porte;Baixa/Media Complexidade;79,92
2092638;351540;Fartura;SP;Sao Paulo;-23,3916;-49,5124;20;12;8;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;60,0
2092980;350580;Bastos;SP;Sao Paulo;-21,921;-50,7357;30;23;7;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;76,67
2093022;351480;Eldorado;SP;Sao Paulo;-24,5281;-48,1141;2;2;0;;20;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2093227;352180;Itaí;SP;Sao Paulo;-23,4213;-49,092;33;33;0;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;100,0
2093324;351550;Fernandópolis;SP;Sao Paulo;-20,2806;-50,2471;126;93;33;;05;;3999;Medio Porte;Baixa/Media Complexidade;73,81
2093332;354660;Santa Fé do Sul;SP;Sao Paulo;-20,2083;-50,932;91;67;24;;05;;3999;Medio Porte;Baixa/Media Complexidade;73,63
2093405;353260;Nhandeara;SP;Sao Paulo;-20,6945;-50,0436;80;11;69;;07;;3999;Medio Porte;Baixa/Media Complexidade;13,75
2093502;353260;Nhandeara;SP;Sao Paulo;-20,6945;-50,0436;49;24;25;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;48,98
2093677;350550;Barretos;SP;Sao Paulo;-20,5531;-48,5698;5;5;0;;70;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2095777;352590;Jundiaí;SP;Sao Paulo;-23,1852;-46,8974;5;5;0;;70;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2095912;351200;Colina;SP;Sao Paulo;-20,7114;-48,5387;64;51;13;;05;;3999;Medio Porte;Baixa/Media Complexidade;79,69
2096005;353130;Monte Alto;SP;Sao Paulo;-21,2655;-48,4971;35;6;29;;05;;2143;Pequeno Porte;Baixa/Media Complexidade;17,14
2096196;350920;Cajamar;SP;Sao Paulo;-23,355;-46,8781;51;41;10;;05;;1244;Medio Porte;Baixa/Media Complexidade;80,39
2096412;352440;Jacareí;SP;Sao Paulo;-23,2983;-45,9658;143;139;4;;05;;3999;Medio Porte;Baixa/Media Complexidade;97,2
2096463;353070;Mogi Guaçu;SP;Sao Paulo;-22,3675;-46,9428;200;131;69;;05;;3999;Grande Porte;Baixa/Media Complexidade;65,5
2096498;353070;Mogi Guaçu;SP;Sao Paulo;-22,3675;-46,9428;63;63;0;;05;;1244;Medio Porte;Baixa/Media Complexidade;100,0
2096617;354080;Potirendaba;SP;Sao Paulo;-21,0428;-49,3815;32;28;4;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;87,5
2097117;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;136;0;136;;05;;2054;Medio Porte;Baixa/Media Complexidade;0,0
2097613;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;229;35;194;;05;;3999;Grande Porte;Baixa/Media Complexidade;15,28
2097648;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;209;160;49;;07;;3999;Grande Porte;Baixa/Media Complexidade;76,56
2097656;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;5;0;5;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
2097877;355620;Valinhos;SP;Sao Paulo;-22,9698;-46,9974;104;67;37;;05;;3999;Medio Porte;Baixa/Media Complexidade;64,42
2680785;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;70;0;70;;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
2688255;350160;Americana;SP;Sao Paulo;-22,7374;-47,3331;2;0;2;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
2688433;350760;Bragança Paulista;SP;Sao Paulo;-22,9527;-46,5419;148;67;81;;05;;3999;Medio Porte;Baixa/Media Complexidade;45,27
2688514;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;77;77;0;;07;;1023;Medio Porte;Baixa/Media Complexidade;100,0
2688522;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;281;265;16;;07;;3999;Grande Porte;Baixa/Media Complexidade;94,31
2688565;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;292;0;292;;05;;3999;Grande Porte;Baixa/Media Complexidade;0,0
2688573;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;210;185;25;;05;;1023;Grande Porte;Baixa/Media Complexidade;88,1
2688581;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;457;457;0;;05;;3999;Grande Porte;Baixa/Media Complexidade;100,0
2688603;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;330;0;330;;05;;3999;Grande Porte;Baixa/Media Complexidade;0,0
2688611;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;274;0;274;;05;;2046;Grande Porte;Baixa/Media Complexidade;0,0
2688638;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;16;16;0;;07;;3999;Pequeno Porte;Baixa/Media Complexidade;100,0
2688689;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1086;1078;8;;05;;3999;Grande Porte;Baixa/Media Complexidade;99,26
2688700;350160;Americana;SP;Sao Paulo;-22,7374;-47,3331;80;0;80;;05;;2054;Medio Porte;Baixa/Media Complexidade;0,0
2690764;352940;Mauá;SP;Sao Paulo;-23,6677;-46,4613;115;0;115;;05;;2054;Medio Porte;Baixa/Media Complexidade;0,0
2698129;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;4;4;0;;70;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2698374;354120;Presidente Bernardes;SP;Sao Paulo;-22,0082;-51,5565;51;40;11;;05;;3999;Medio Porte;Baixa/Media Complexidade;78,43
2698439;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;1;1;0;;36;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2698463;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;51;46;5;;05;;1244;Medio Porte;Baixa/Media Complexidade;90,2
2698471;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;70;70;0;;05;;1244;Medio Porte;Baixa/Media Complexidade;100,0
2699915;355670;Vinhedo;SP;Sao Paulo;-23,0302;-46,9833;103;62;41;;05;;3999;Medio Porte;Baixa/Media Complexidade;60,19
2701561;352590;Jundiaí;SP;Sao Paulo;-23,1852;-46,8974;3;3;0;;62;;3999;Micro Porte;Baixa/Media Complexidade;100,0
2702193;355540;Ubatuba;SP;Sao Paulo;-23,4332;-45,0834;94;92;2;;05;;3999;Medio Porte;Baixa/Media Complexidade;97,87
2702622;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;27;0;27;;07;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
2704900;350760;Bragança Paulista;SP;Sao Paulo;-22,9527;-46,5419;236;165;71;;05;;3999;Grande Porte;Baixa/Media Complexidade;69,92
2705044;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;2;0;2;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
2705222;353050;Mococa;SP;Sao Paulo;-21,4647;-47,0024;145;96;49;;05;;3999;Medio Porte;Baixa/Media Complexidade;66,21
2705249;354300;Ribeirão Branco;SP;Sao Paulo;-24,2206;-48,7635;28;28;0;;05;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
2705869;351620;Franca;SP;Sao Paulo;-20,5352;-47,4039;10;10;0;;70;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2705982;351620;Franca;SP;Sao Paulo;-20,5352;-47,4039;334;315;19;;05;;3069;Grande Porte;Baixa/Media Complexidade;94,31
2707209;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;8;8;0;;36;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2708523;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;6;0;6;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
2708558;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;135;0;135;;05;;2054;Medio Porte;Baixa/Media Complexidade;0,0
2708566;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;330;13;317;;05;;2143;Grande Porte;Baixa/Media Complexidade;3,94
2708779;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;253;250;3;;05;;3999;Grande Porte;Baixa/Media Complexidade;98,81
2716089;354100;Praia Grande;SP;Sao Paulo;-24,0084;-46,4121;1;1;0;;62;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2716097;354100;Praia Grande;SP;Sao Paulo;-24,0084;-46,4121;241;241;0;;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
2716275;353030;Mirassol;SP;Sao Paulo;-20,8169;-49,5206;46;28;18;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;60,87
2716291;353475;Ouroeste;SP;Sao Paulo;-20,0061;-50,3768;33;28;5;;05;;1244;Pequeno Porte;Baixa/Media Complexidade;84,85
2716593;350100;Altinópolis;SP;Sao Paulo;-21,0214;-47,3712;21;19;2;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;90,48
2716801;352590;Jundiaí;SP;Sao Paulo;-23,1852;-46,8974;16;12;4;;07;;3999;Pequeno Porte;Baixa/Media Complexidade;75,0
2717980;355250;Suzano;SP;Sao Paulo;-23,5448;-46,3112;1;1;0;;36;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2718324;351880;Guarulhos;SP;Sao Paulo;-23,4538;-46,5333;96;0;96;;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
2745356;351670;Garça;SP;Sao Paulo;-22,2125;-49,6546;182;177;5;;07;;3999;Grande Porte;Baixa/Media Complexidade;97,25
2745402;351600;Flórida Paulista;SP;Sao Paulo;-21,6127;-51,1724;47;30;17;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;63,83
2745798;353430;Orlândia;SP;Sao Paulo;-20,7169;-47,8852;98;60;38;;05;;3999;Medio Porte;Baixa/Media Complexidade;61,22
2745801;353190;Morro Agudo;SP;Sao Paulo;-20,7288;-48,0581;61;47;14;;05;;3999;Medio Porte;Baixa/Media Complexidade;77,05
2746220;351640;Franco da Rocha;SP;Sao Paulo;-23,3229;-46,729;21;21;0;;07;;1023;Pequeno Porte;Baixa/Media Complexidade;100,0
2746298;354760;Santa Rosa de Viterbo;SP;Sao Paulo;-21,4776;-47,3622;32;19;13;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;59,38
2747308;355370;Taquaritinga;SP;Sao Paulo;-21,4049;-48,5103;4;3;1;;62;;3999;Micro Porte;Baixa/Media Complexidade;75,0
2747685;353290;Nova Europa;SP;Sao Paulo;-21,7765;-48,5705;18;13;5;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;72,22
2747693;354290;Ribeirão Bonito;SP;Sao Paulo;-22,0685;-48,182;13;10;3;;05;;3999;Micro Porte;Baixa/Media Complexidade;76,92
2747871;352040;Ilhabela;SP;Sao Paulo;-23,7785;-45,3552;47;47;0;;05;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
2748029;354990;São José dos Campos;SP;Sao Paulo;-23,1896;-45,8841;211;127;84;;05;;3999;Grande Porte;Baixa/Media Complexidade;60,19
2748223;350750;Botucatu;SP;Sao Paulo;-22,8837;-48,4437;664;518;146;;05;;3069;Grande Porte;Baixa/Media Complexidade;78,01
2748320;354700;Santa Maria da Serra;SP;Sao Paulo;-22,5661;-48,1593;6;6;0;;15;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2748436;351170;Charqueada;SP;Sao Paulo;-22,5096;-47,7755;33;26;7;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;78,79
2748568;351040;Capivari;SP;Sao Paulo;-22,9951;-47,5071;73;68;5;;05;;3999;Medio Porte;Baixa/Media Complexidade;93,15
2748746;351490;Elias Fausto;SP;Sao Paulo;-23,0428;-47,3682;6;6;0;;15;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2749033;351080;Casa Branca;SP;Sao Paulo;-21,7708;-47,0852;366;366;0;;07;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2749149;355330;Tambaú;SP;Sao Paulo;-21,7029;-47,2703;36;28;8;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;77,78
2749319;355410;Taubaté;SP;Sao Paulo;-23,0104;-45,5593;206;206;0;;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
2750511;354140;Presidente Prudente;SP;Sao Paulo;-22,1207;-51,3925;66;51;15;;07;;1023;Medio Porte;Baixa/Media Complexidade;77,27
2750538;351990;Iepê;SP;Sao Paulo;-22,6602;-51,0779;18;18;0;;05;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
2750546;354425;Rosana;SP;Sao Paulo;-22,5782;-53,0603;82;82;0;;05;;1023;Medio Porte;Baixa/Media Complexidade;100,0
2750988;351440;Dracena;SP;Sao Paulo;-21,4843;-51,535;163;128;35;;05;;3999;Grande Porte;Baixa/Media Complexidade;78,53
2751003;352600;Junqueirópolis;SP;Sao Paulo;-21,5103;-51,4342;46;25;21;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;54,35
2751011;352920;Martinópolis;SP;Sao Paulo;-22,1462;-51,1709;45;40;5;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;88,89
2751038;354130;Presidente Epitácio;SP;Sao Paulo;-21,7651;-52,1111;78;68;10;;05;;3999;Medio Porte;Baixa/Media Complexidade;87,18
2751046;354770;Santo Anastácio;SP;Sao Paulo;-21,9747;-51,6527;56;37;19;;05;;3999;Medio Porte;Baixa/Media Complexidade;66,07
2751518;351050;Caraguatatuba;SP;Sao Paulo;-23,6125;-45,4125;9;0;9;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
2751569;351150;Cerquilho;SP;Sao Paulo;-23,1665;-47,7459;40;27;13;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;67,5
2751623;351518;Espírito Santo do Pinhal;SP;Sao Paulo;-22,1909;-46,7477;85;55;30;;05;;3999;Medio Porte;Baixa/Media Complexidade;64,71
2751674;352280;Itaporanga;SP;Sao Paulo;-23,7043;-49,4819;42;30;12;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;71,43
2751704;352410;Ituverava;SP;Sao Paulo;-20,3355;-47,7902;102;62;40;;05;;3999;Medio Porte;Baixa/Media Complexidade;60,78
2751747;352940;Mauá;SP;Sao Paulo;-23,6677;-46,4613;93;0;93;;05;;3999;Medio Porte;Baixa/Media Complexidade;0,0
2751852;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;6;6;0;;62;;1031;Micro Porte;Baixa/Media Complexidade;100,0
2751860;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;8;8;0;;62;;1031;Micro Porte;Baixa/Media Complexidade;100,0
2751925;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;14;14;0;;62;;1031;Micro Porte;Baixa/Media Complexidade;100,0
2751933;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;8;8;0;;62;;1031;Micro Porte;Baixa/Media Complexidade;100,0
2751976;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;8;8;0;;62;;1031;Micro Porte;Baixa/Media Complexidade;100,0
2752077;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;208;14;194;;05;;1120;Grande Porte;Baixa/Media Complexidade;6,73
2754819;351050;Caraguatatuba;SP;Sao Paulo;-23,6125;-45,4125;1;0;1;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
2754843;351870;Guarujá;SP;Sao Paulo;-23,9888;-46,258;214;214;0;;05;;3999;Grande Porte;Baixa/Media Complexidade;100,0
2755092;353800;Pindamonhangaba;SP;Sao Paulo;-22,9246;-45,4613;216;161;55;;05;;3999;Grande Porte;Baixa/Media Complexidade;74,54
2755130;354140;Presidente Prudente;SP;Sao Paulo;-22,1207;-51,3925;464;444;20;;05;;1023;Grande Porte;Baixa/Media Complexidade;95,69
2758245;352710;Lins;SP;Sao Paulo;-21,6718;-49,7526;106;88;18;;05;;3999;Medio Porte;Baixa/Media Complexidade;83,02
2765934;355070;São Sebastião;SP;Sao Paulo;-23,7951;-45,4143;85;84;1;;05;;3999;Medio Porte;Baixa/Media Complexidade;98,82
2765942;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;140;86;54;;05;;3069;Medio Porte;Baixa/Media Complexidade;61,43
2766167;354400;Rio das Pedras;SP;Sao Paulo;-22,8417;-47,6047;36;32;4;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;88,89
2766221;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;10;8;2;;70;;1031;Micro Porte;Baixa/Media Complexidade;80,0
2772310;353870;Piracicaba;SP;Sao Paulo;-22,7338;-47,6476;321;202;119;;05;;3999;Grande Porte;Baixa/Media Complexidade;62,93
2773333;351830;Guararema;SP;Sao Paulo;-23,4112;-46,0369;31;29;2;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;93,55
2774720;350070;Agudos;SP;Sao Paulo;-22,4694;-48,9863;54;38;16;;05;;3999;Medio Porte;Baixa/Media Complexidade;70,37
